249.389,249.389,85.9963,103.196
249.464,248.505,87.3967,104.876
247.669,237.35,103.196,123.835
249.105,237.126,103.426,124.111
247.669,237.35,103.196,123.835
247.647,236.162,104.246,125.096
247.246,235.556,105.341,126.409
247.183,235.162,106.013,127.215
246.965,235.499,106.713,128.055
247.125,236.063,106.835,128.202
247.211,236.031,107.205,128.646
246.56,236.388,107.244,128.693
244.719,236.13,107.288,128.745
243.23,234.292,107.682,129.218
243.346,234.305,107.664,129.197
244.306,235.41,107.545,129.055
244.399,235.531,107.394,128.872
243.318,235.744,107.227,128.672
242.908,236.692,107.155,128.585
243.007,237.886,107.169,128.603
243.06,238.725,107.111,128.534
242.524,239.758,106.97,128.364
241.449,240.539,107.137,128.565
240.705,240.977,106.786,128.143
227.03,247.669,103.196,123.835
227.187,248.075,102.961,123.553
227.246,248.018,102.944,123.533
227.19,249.074,102.542,123.05
226.541,249.596,102.179,122.615
227.03,257.989,103.196,123.835
227.03,257.989,103.196,123.835
227.03,257.989,103.196,123.835
240.79,257.989,85.9963,103.196
240.909,257.304,86.0706,103.285
240.95,256.235,86.2211,103.465
241.577,256.019,86.0867,103.304
241.738,255.673,86.3189,103.583
242.054,255.904,86.0414,103.25
242.001,255.834,86.0906,103.309
241.95,255.805,86.1527,103.383
241.96,255.722,86.1925,103.431
241.913,255.528,86.022,103.226
241.563,255.381,86.3064,103.568
241.58,255.4,86.2769,103.532
241.572,254.472,86.2767,103.532
240.882,255.106,86.2511,103.501
239.451,256.061,86.2761,103.531
237.962,256.322,86.2195,103.463
237.258,257.084,86.0348,103.242
237.026,257.996,86.145,103.374
237.021,257.993,86.1551,103.386
236.869,258.067,85.9823,103.179
236.843,258.284,85.9316,103.118
236.607,258.814,85.881,103.057
236.569,259.6,85.9205,103.105
236.515,260.403,85.9739,103.169
236.028,260.935,86.1944,103.433
236.013,261.909,86.2318,103.478
236.562,262.413,86.0316,103.238
236.787,262.405,86.1313,103.358
236.789,262.378,86.1649,103.398
236.745,261.709,86.3019,103.562
236.547,261.329,86.6046,103.926
227.03,257.989,103.196,123.835
227.03,257.989,103.196,123.835
227.03,257.989,103.196,123.835
226.638,258.146,103.334,124.001
226.335,257.946,103.618,124.342
227.03,257.989,103.196,123.835
226.856,257.859,103.439,124.127
235.286,235.286,123.835,148.602
227.03,257.989,103.196,123.835
226.849,257.597,103.749,124.499
222.903,235.286,123.835,148.602
222.903,235.286,123.835,148.602
235.286,235.286,123.835,148.602
222.903,235.286,123.835,148.602
222.055,235.099,124.413,149.296
221.941,235.444,124.689,149.627
284.82,247.669,123.835,148.602
284.82,247.669,123.835,148.602
288.948,257.989,103.196,123.835
288.948,257.989,103.196,123.835
288.919,258.4,102.646,123.176
287.6,258.306,102.391,122.87
286.123,258.054,100.575,120.69
284.532,255.358,100.317,120.381
222.903,235.286,123.835,148.602
222.229,235.393,123.665,148.398
